Umsatz-ID;Buchungstag;Valutadatum;Auftraggeber;IBAN;Verwendungszweck;Betrag;Waehrung
NW-2026-08-000190;03.08.2026;03.08.2026;Thomas KG;DE17 5250 1328 7072 4428 78;Ihre Rechnung RF-2026-038166;1.207,70;EUR
NW-2026-08-000191;03.08.2026;03.08.2026;Schreiber Maschinenbau GmbH & Co. KG;DE59816927272173107464;Ausgleich offene Posten;1.704,04;EUR
NW-2026-08-000192;03.08.2026;03.08.2026;Brüggemann Windkraft GmbH;DE79920509588283459137;Ihre Rechnung RE-2026-067801;3.231,28;EUR
NW-2026-08-000193;03.08.2026;04.08.2026;Peters AG;DE64583385073190897496;RE 2026 027871 / Skonto geprueft;2.734,60;EUR
NW-2026-08-000194;03.08.2026;03.08.2026;CATERING EMDEN GBR;DE94862732859326698252;Rechnung RE-2026031807;614,04;EUR
NW-2026-08-000195;03.08.2026;03.08.2026;Fa. Holzbau Bremen;DE84801663857213001136;RE2026-033901 Danke;9.765,34;EUR
NW-2026-08-000196;03.08.2026;03.08.2026;Kuhn Immobilien OHG;DE94996274942963968453;Rg. vom 01.08.2026;1.821,33;EUR
NW-2026-08-000197;03.08.2026;03.08.2026;Busch Gebaeudereinigung Ges.m.b.H.;DE33227242311360496663;Rg RE-2026-25766;594,45;EUR
NW-2026-08-000198;03.08.2026;03.08.2026;Becker & Keller;;RE-2026-005656 Danke;919,85;EUR
NW-2026-08-000199;03.08.2026;03.08.2026;Mayer UG (haftungsbeschränkt);DE57788457911787528405;Ausgleich offene Posten;5.009,71;EUR
NW-2026-08-000200;03.08.2026;03.08.2026;Pohl Gartenbau GmbH & Co. KG;DE51982694224596358838;Ausgleich Konto;6.010,09;EUR
NW-2026-08-000201;03.08.2026;03.08.2026;Lehmann UG (haftungsbeschrankt);DE64 7673 1750 6568 8025 41;R-2026-019490;4.484,45;EUR
NW-2026-08-000202;03.08.2026;03.08.2026;Lehmann;DE57651838953369068870;Zahlung;301,75;EUR
NW-2026-08-000203;03.08.2026;03.08.2026;Fa. Scholz & Vogel;DE21 8513 4180 9921 0157 34;Ihre Rechnung RE-2026-002084;9.632,28;EUR
NW-2026-08-000204;03.08.2026;03.08.2026;Gunther Holzbau e.K.;;Ausgleich Konto;153,51;EUR
NW-2026-08-000205;03.08.2026;03.08.2026;Schmitt Holzbau UG (haftungsbeschränkt);DE22 5572 0395 8528 0343 91;Zahlung RE-2026025982;145,27;EUR
NW-2026-08-000206;03.08.2026;03.08.2026;Fa. Schmitz Logistik;DE23699995962175892516;RE-2026-020159 Danke;114,87;EUR
NW-2026-08-000207;03.08.2026;03.08.2026;FRANKE HOLZBAU;DE51 3474 5930 1390 4262 61;Rg RE-2026007470;2.504,19;EUR
NW-2026-08-000208;03.08.2026;03.08.2026;Catering Lubeck;DE64462250387862399638;RE-2026-000060 Danke;323,00;EUR
NW-2026-08-000209;03.08.2026;04.08.2026;Koch Medizintechnik;DE33672934834816235515;KD-01181 RE-2026-002522;11.344,08;EUR
NW-2026-08-000210;03.08.2026;03.08.2026;FA. GÜNTHER & FRANKE;DE46 9046 7306 2303 5184 62;R-2026-001662 Danke;4.313,25;EUR
NW-2026-08-000211;03.08.2026;03.08.2026;Berger & Thomas;DE35358304241425416860;Zahlung RE2026-036473 Berger;362,10;EUR
NW-2026-08-000212;03.08.2026;04.08.2026;Hoffmann Medizintechnik OHG;DE51702372409773599625;KD-03550 RE 2026 033537;14.099,85;EUR
NW-2026-08-000213;03.08.2026;03.08.2026;Schmitt & Schäfer e.K.;DE93283997403146665364;Rechnung RE-2026-082910;67,22;EUR
NW-2026-08-000214;03.08.2026;04.08.2026;Bauer Schifffahrt OHG;DE69421470246989041127;Ausgleich RE-2026-006155;4.903,63;EUR
NW-2026-08-000215;03.08.2026;03.08.2026;Klein Kältetechnik GmbH;DE60589998837122200066;Ausgleich RE-2026-002975;290,02;EUR
NW-2026-08-000216;03.08.2026;03.08.2026;Lorenz;DE78 4575 8759 8912 2846 83;Rg RE/2026/003011;8.934,77;EUR
NW-2026-08-000217;03.08.2026;03.08.2026;Systemhaus Bremen Aktiengesellschaft;;RE 2026 034342 vom 25.07.2026;17.323,57;EUR
NW-2026-08-000218;03.08.2026;03.08.2026;Lorenz & Schwarz GbR;;RE 2026 016488 vom 02.05.2026;18.063,85;EUR
NW-2026-08-000219;03.08.2026;03.08.2026;Stein Handel GmbH & Co. KG;DE77221727354536344828;Zahlung RE-2026-022670 Stein;631,09;EUR
NW-2026-08-000220;03.08.2026;04.08.2026;VOIGT SYSTEMHAUS GBR;;Zahlung RE-2026-023628 Voigt;3.951,09;EUR
NW-2026-08-000221;03.08.2026;03.08.2026;Uwe Sauer;DE99474484843417252899;Erstattung;59,48;EUR
NW-2026-08-000222;03.08.2026;03.08.2026;SCHULZ & FRIEDRICH E.K.;DE72 1017 9346 7616 2719 55;Rechnungen Juli/August;2.072,10;EUR
NW-2026-08-000223;03.08.2026;03.08.2026;FA. PETERSEN & GÜNTHER;DE39490240351558799721;Ueberweisung;1.948,67;EUR
NW-2026-08-000224;03.08.2026;04.08.2026;FA. HOFFMANN SCHIFFFAHRT;DE97 7827 0130 1984 7168 75;RE-2026-018313 vom 11.07.2026;205,42;EUR
NW-2026-08-000225;03.08.2026;03.08.2026;Arnold Fahrzeugtechnik OHG;DE26245949258826464064;Ausgleich re-2026-002119;726,33;EUR
NW-2026-08-000226;03.08.2026;03.08.2026;BERGER & THOMAS;DE96137165918404007181;RE-2026-36466;1.225,40;EUR
NW-2026-08-000227;03.08.2026;04.08.2026;Tiefbau Cuxhaven;DE16666779003203513330;Zahlung RE-2026-031400 Tiefbau;19.423,59;EUR
NW-2026-08-000228;03.08.2026;03.08.2026;Fleischerei Stade GmbH;DE95826767751731023137;Monatsrechnung;23.192,87;EUR
NW-2026-08-000229;03.08.2026;03.08.2026;Jung Logistik OHG;DE96 1124 2090 5445 4976 94;Rg RE-2026-029138;37,15;EUR
NW-2026-08-000230;03.08.2026;03.08.2026;Berger & Busch GmbH & Co. KG;DE29398641586412111209;RE-2026-026816 vom 29.03.2026;12.483,18;EUR
NW-2026-08-000231;03.08.2026;03.08.2026;Maren Koch;DE86770464400830814651;Privat;649,57;EUR
NW-2026-08-000232;03.08.2026;03.08.2026;Peters Schifffahrt e.K.;DE74616368355221426651;Ausgleich offene Posten;286,41;EUR
NW-2026-08-000233;03.08.2026;04.08.2026;Voigt & Busch KG;;RE 2026/005564 vom 06.08.2026;13.315,89;EUR
NW-2026-08-000234;03.08.2026;03.08.2026;SCHULZ MASCHINENBAU GMBH U. CO. KG;DE68121433524908679085;Ausgleich RE-2026-011223;160,05;EUR
NW-2026-08-000235;03.08.2026;03.08.2026;Dietrich & Rehder Aktiengesellschaft;;RE-2026-015973;354,20;EUR
NW-2026-08-000236;03.08.2026;03.08.2026;Immobilien Stade;DE22346765059351698924;Rechnungen Juli/August;480,63;EUR
NW-2026-08-000237;03.08.2026;03.08.2026;Günther & Jung;DE72777739937170072736;Zahlung RE-2026-024674;1.233,00;EUR
NW-2026-08-000238;03.08.2026;03.08.2026;Uwe Graf;DE62889958424558541789;Rueckzahlung Darlehen;71,59;EUR
NW-2026-08-000239;03.08.2026;03.08.2026;Sanitär Cuxhaven;;Sammelueberweisung;56,93;EUR
NW-2026-08-000240;03.08.2026;03.08.2026;Schulz Aktiengesellschaft;DE84 2649 2478 4192 0729 72;KD-02413 RE-2026-108642;2.434,75;EUR
NW-2026-08-000241;03.08.2026;03.08.2026;KRUGER DRUCK GBR;DE99661263387069383506;Ausgleich Konto;573,97;EUR
NW-2026-08-000242;03.08.2026;03.08.2026;Frauke Wolff;DE24176471506506198781;Provision Q3;7.557,37;EUR
NW-2026-08-000243;03.08.2026;03.08.2026;Druck Flensburg GmbH;DE86 4965 7527 3109 5668 45;Rg RE-2026-607089;733,12;EUR
NW-2026-08-000244;03.08.2026;03.08.2026;Schubert Textil;DE87 3025 4698 4654 4161 30;Zahlung RE-2026-2068;59,29;EUR
NW-2026-08-000245;03.08.2026;04.08.2026;Moller Systemhaus UG (haftungsbeschrankt);DE57480262838208207279;RE-2026-003273 Danke;20.421,80;EUR
NW-2026-08-000246;03.08.2026;04.08.2026;Fa. Wolff Fahrzeugtechnik;DE13962824088207948016;RE-2026-024831 vom 04.05.2026;3.022,70;EUR
NW-2026-08-000247;03.08.2026;03.08.2026;Schulz Medizintechnik GbR;DE39640691483819219884;KD-03103 RE/2026/027540;363,33;EUR
NW-2026-08-000248;03.08.2026;03.08.2026;Schneider Bau e.K.;DE40 6905 4788 7341 1810 99;Zahlung RE-2026-024032 Schneider;650,01;EUR
NW-2026-08-000249;03.08.2026;03.08.2026;MÖLLER GES.M.B.H.;DE56410125638918675247;Zahlung RE 2026 028704 Möller;6.717,01;EUR
NW-2026-08-000250;03.08.2026;03.08.2026;Medizintechnik Stade UG (haftungsbeschraenkt);DE48465704260522034442;RE-2026-013188 Danke;2.409,85;EUR
NW-2026-08-000251;03.08.2026;04.08.2026;Braun & Maier;DE91125980233902489218;re-2026-000649 / Skonto geprueft;255,37;EUR
NW-2026-08-000252;03.08.2026;03.08.2026;Frank Dachdeckerei KG;DE35 6251 7450 8384 7234 90;KD-03761 RE-2026-036430;1.367,36;EUR
NW-2026-08-000253;03.08.2026;03.08.2026;Koehler Werbetechnik UG (haftungsbeschraenkt);DE68365556536098859138;Ihre Rechnung RE/2026/035485;57,66;EUR
NW-2026-08-000254;03.08.2026;03.08.2026;Fahrzeugtechnik Hamburg e.K.;DE36619418233780432490;Rechnung RE-2026-023504;71,73;EUR
NW-2026-08-000255;03.08.2026;03.08.2026;Becker & Roth OHG;DE72765540949140499178;RE-2026-038677 vom 21.04.2026;1.009,72;EUR
NW-2026-08-000256;03.08.2026;04.08.2026;Schreiber GmbH & Co. KG;DE18890939651392144794;Rechnung RE/2026/026946;80,30;EUR
NW-2026-08-000257;03.08.2026;04.08.2026;Thomas Gartenbau;DE26 9262 5993 7935 9873 98;RE-2026-028509 vom 09.04.2026;8.629,17;EUR
NW-2026-08-000258;03.08.2026;03.08.2026;Schmitt Holzbau UG (haftungsbeschraenkt);DE77314646497668297541;Ihre Rechnung RE 2026 025992;1.133,69;EUR
NW-2026-08-000259;03.08.2026;03.08.2026;Kältetechnik Schwerin GmbH;DE68815571262090174972;Rechnung August;2.219,42;EUR
NW-2026-08-000260;03.08.2026;03.08.2026;Brandt GmbH & Co. KG;DE90754270554360634185;RE-2026-7433 vom 31.08.2026;863,75;EUR
NW-2026-08-000261;03.08.2026;03.08.2026;Klein Druck UG (haftungsbeschränkt);;Rechnung August;592,26;EUR
NW-2026-08-000262;03.08.2026;04.08.2026;Herrmann Gartenbau GbR;DE27 8627 6040 8301 5769 51;Rg RE-2026-011495;895,48;EUR
NW-2026-08-000263;03.08.2026;04.08.2026;Backerei Neumunster e.K.;DE21 9390 6748 9648 6361 72;Zahlung RE-2026-014731;86,02;EUR
NW-2026-08-000264;03.08.2026;03.08.2026;König Gartenbau GmbH;DE29210661014629327925;Abschlag;440,76;EUR
NW-2026-08-000265;03.08.2026;03.08.2026;Schmidt Elektro GmbH;;KD-02310 RE-2026-17370;17.365,73;EUR
NW-2026-08-000266;03.08.2026;03.08.2026;Thorsten Peters;DE81895885547179692247;Zinsen;1.625,42;EUR
NW-2026-08-000267;03.08.2026;03.08.2026;SCHULZE & SOMMER;DE21112412511251801302;KD-02192 RE-2026-015883;360,69;EUR
NW-2026-08-000268;03.08.2026;03.08.2026;Birte Busch;DE79993658037593531531;Zinsen;60,66;EUR
NW-2026-08-000269;03.08.2026;04.08.2026;Kühn Windkraft;DE58 6341 8687 1299 3998 28;RE-2026-034068 / Skonto geprueft;84,32;EUR
NW-2026-08-000270;03.08.2026;03.08.2026;Elektro Husum UG (haftungsbeschränkt);DE48 8616 9500 4591 6887 34;Sammelueberweisung;127,95;EUR
NW-2026-08-000271;03.08.2026;03.08.2026;Petra Schulz;DE88858611604082146323;Provision Q3;3.840,74;EUR
NW-2026-08-000272;03.08.2026;03.08.2026;Holzbau Schwerin GmbH;DE53 7329 4035 9717 9427 12;Rechnung RE-2026-17758;3.605,54;EUR
NW-2026-08-000273;03.08.2026;03.08.2026;Schumacher & Schafer;DE29 9107 0757 5853 7736 66;RE 2026/037462 vom 30.08.2026;4.099,91;EUR
NW-2026-08-000274;03.08.2026;03.08.2026;Hansen Logistik GmbH & Co. KG;DE87 9651 4774 7391 9280 24;Ausgleich Konto;2.414,56;EUR
NW-2026-08-000275;03.08.2026;03.08.2026;TEXTIL BREMEN OHG;DE20232984842878732306;RE-2026-027324;137,54;EUR
NW-2026-08-000276;03.08.2026;03.08.2026;Gartenbau Luneburg UG (haftungsbeschrankt);DE17 2540 9061 4369 4269 72;Sammelueberweisung;6.025,49;EUR
NW-2026-08-000277;03.08.2026;03.08.2026;Wolff Elektro e.K.;DE56 2087 0562 4528 2963 50;Zahlung laut Kontoauszug;82,88;EUR
NW-2026-08-000278;03.08.2026;03.08.2026;Elektro Wilhelmshaven AG;DE67726121858415823406;RE-2026-021781 / Skonto geprueft;10.462,19;EUR
NW-2026-08-000279;03.08.2026;03.08.2026;Petra Bergmann;DE33833348258127515792;Umbuchung;50,24;EUR
NW-2026-08-000280;03.08.2026;03.08.2026;Bau Cuxhaven e.K.;DE47 3482 8723 7089 2702 65;Ausgleich offene Posten;796,34;EUR
NW-2026-08-000281;03.08.2026;03.08.2026;SCHUBERT METALLBAU;DE81762070493022578892;Ihre Rechnung RE-2026007923;113,92;EUR
NW-2026-08-000282;03.08.2026;03.08.2026;Fa. Brüggemann Tiefbau;;Ausgleich offene Posten;20.477,20;EUR
NW-2026-08-000283;03.08.2026;03.08.2026;Uwe Lang;DE10204218083621891908;Provision Q3;3.541,71;EUR
NW-2026-08-000284;03.08.2026;04.08.2026;Becker & Schreiber GmbH & Co. KG;DE75 9973 1547 0900 8627 03;KD-01820 RE/2026/011079;225,52;EUR
NW-2026-08-000285;03.08.2026;03.08.2026;Ole Frank;DE39725684178485127687;Privat;1.498,76;EUR
NW-2026-08-000286;03.08.2026;03.08.2026;Schmid & Lorenz;DE52 2751 2361 4040 6263 87;Zahlung RE-2026-015044 Schmid;327,19;EUR
NW-2026-08-000287;03.08.2026;03.08.2026;Werbetechnik Emden OHG;DE21 2190 7471 5899 8008 07;Abschlag;10.632,80;EUR
NW-2026-08-000288;03.08.2026;03.08.2026;Fa. Friedrich;DE69 3698 3208 7963 5985 26;RE-2026-02650 vom 02.04.2026;3.373,89;EUR
NW-2026-08-000289;03.08.2026;03.08.2026;Peters & Krause GmbH & Co. KG;DE22618873488697352996;Rg. vom 26.07.2026;2.025,23;EUR
NW-2026-08-000290;03.08.2026;03.08.2026;Winter Immobilien GbR;;Zahlung RE 2026 025942;76,72;EUR
NW-2026-08-000291;03.08.2026;03.08.2026;Bergmann Hafenservice GmbH;DE19672249808558068046;RE-2026-037916 vom 14.09.2026;4.388,03;EUR
NW-2026-08-000292;03.08.2026;03.08.2026;Spedition Stade GmbH & Co. KG;DE88404637213802283664;Zahlung RE-2026-00097;556,08;EUR
NW-2026-08-000293;03.08.2026;03.08.2026;Björn Herrmann;DE57737407156072119386;Ausgleich;14.468,10;EUR
NW-2026-08-000294;03.08.2026;03.08.2026;VOGT SOLARTECHNIK KG;DE91827496944354117771;RE/2026/013985 / Skonto geprueft;646,92;EUR
NW-2026-08-000295;03.08.2026;03.08.2026;Beck Handel UG (haftungsbeschränkt);DE28682727706566439709;Ueberweisung;3.486,98;EUR
NW-2026-08-000296;03.08.2026;03.08.2026;Klein & Simon GmbH;;Rechnungen Juli/August;2.427,21;EUR
NW-2026-08-000297;03.08.2026;03.08.2026;Fa. Herrmann & Groß;DE97391013441758196525;Rg RE2026-017219;155,91;EUR
NW-2026-08-000298;03.08.2026;03.08.2026;Winter Sanitär GmbH;DE58603634671280632650;RE-2026-00228 Danke;3.232,13;EUR
NW-2026-08-000299;03.08.2026;03.08.2026;Meier Bau e.K.;DE78 3005 6679 9837 6291 46;RE-2026-24322;348,74;EUR
NW-2026-08-000300;03.08.2026;03.08.2026;Graf Windkraft;DE91258643361480431284;Ueberweisung;1.741,10;EUR
NW-2026-08-000301;03.08.2026;03.08.2026;Böhm Gebäudereinigung GmbH u. Co. KG;DE97392415550051472763;Ueberweisung;11.264,09;EUR
NW-2026-08-000302;03.08.2026;03.08.2026;Kuhn Gartenbau KG;DE27627017853236383365;Rg RE-2026-017699;1.837,23;EUR
NW-2026-08-000303;03.08.2026;03.08.2026;LANGE BÄCKEREI KG;DE54 3787 9304 4584 4242 55;KD-01763 RE-2026-012048;2.739,22;EUR
NW-2026-08-000304;03.08.2026;03.08.2026;MAYER KALTETECHNIK;;RE-2026-000622 Danke;458,44;EUR
NW-2026-08-000305;03.08.2026;03.08.2026;WAGNER & PETERS OHG;DE95208874108080613304;Zahlung RE2026-033788;1.589,45;EUR
NW-2026-08-000306;03.08.2026;03.08.2026;Metallbau Stade e.K.;DE57 8824 9502 1962 3008 30;Rechnung August;15.343,75;EUR
NW-2026-08-000307;03.08.2026;03.08.2026;Karin Scholz;;Umbuchung;1.794,00;EUR
NW-2026-08-000308;03.08.2026;03.08.2026;Groß AG;DE58721327635514950243;KD-02543 RE-2026-020326;324,12;EUR
NW-2026-08-000309;03.08.2026;04.08.2026;Lange OHG;DE30786540135828803856;KD-03698 RE-2026-035574;22.067,56;EUR
NW-2026-08-000310;03.08.2026;04.08.2026;Jung & Voigt AG;DE37307594768610040117;RE2026-007787 / Skonto geprueft;141,85;EUR
NW-2026-08-000311;03.08.2026;03.08.2026;Wolf GmbH & Co. KG;DE80702860686720072374;Zahlung RE-2026-013072 Wolf;2.071,57;EUR
NW-2026-08-000312;03.08.2026;03.08.2026;Moller & Konig OHG;;Ueberweisung;108,43;EUR
NW-2026-08-000313;03.08.2026;03.08.2026;VOIGT & WINKLER E.K.;DE66 7508 3294 4759 0802 19;RE-2026-027495 / Skonto geprueft;12.069,96;EUR
NW-2026-08-000314;03.08.2026;03.08.2026;Systemhaus Schwerin GmbH & Co. KG;DE70568892021511151171;Sammelueberweisung;7.095,90;EUR
NW-2026-08-000315;03.08.2026;03.08.2026;Fa. Richter Baeckerei;DE93 9960 2937 4976 0911 63;Rechnungen Juli/August;2.259,41;EUR
NW-2026-08-000316;03.08.2026;04.08.2026;Wolff & Kuhn GmbH;DE81 5336 2434 8624 3529 15;RE-2026-014919 / Skonto geprueft;257,30;EUR
NW-2026-08-000317;03.08.2026;03.08.2026;Becker Hafenservice AG;DE90240877043800529867;Zahlung RE-2026-37045;3.090,95;EUR
NW-2026-08-000318;03.08.2026;03.08.2026;Handel Stade GbR;DE42626707756769243089;Ausgleich R-2026-021192;2.788,91;EUR
NW-2026-08-000319;03.08.2026;03.08.2026;Carstens Gartenbau;DE10513796214737658512;Monatsrechnung;479,47;EUR
NW-2026-08-000320;03.08.2026;03.08.2026;Bauer & Otto Aktiengesellschaft;DE14810222723098793750;Rechnung RE-2026032723;4.535,94;EUR
NW-2026-08-000321;03.08.2026;03.08.2026;Weiß & Sauer e.K.;DE12 8607 9425 2096 1787 11;RE-2026-014295 / Skonto geprueft;3.854,27;EUR
NW-2026-08-000322;03.08.2026;03.08.2026;Weiß Immobilien GmbH & Co. KG;DE11596318999120379895;Rechnungen Juli/August;2.396,53;EUR
NW-2026-08-000323;03.08.2026;03.08.2026;Verlag Flensburg AG;DE31 5836 2069 7287 1223 83;RE-2026-01339 Danke;494,12;EUR
NW-2026-08-000324;03.08.2026;03.08.2026;Meier OHG;DE23191171182655666161;RE-2026-016414 / Skonto geprueft;2.052,88;EUR
NW-2026-08-000325;03.08.2026;04.08.2026;Hoffmann Schifffahrt GmbH & Co. KG;DE68503733810825583661;Ausgleich RE-2026-018309;5.246,13;EUR
NW-2026-08-000326;03.08.2026;03.08.2026;Franke Werbetechnik;DE58539365142807867320;RE 2026/019306 vom 24.08.2026;265,58;EUR
NW-2026-08-000327;03.08.2026;03.08.2026;Thomas & Ziegler KG;DE82112208466659145685;Rg RE-2026-018012;6.228,67;EUR
NW-2026-08-000328;03.08.2026;03.08.2026;Pohl & Lehmann GmbH u. Co. KG;DE92879788339073882150;RE-2026-005054 vom 20.03.2026;85,37;EUR
NW-2026-08-000329;03.08.2026;04.08.2026;BRANDT & BAUMANN AG;DE80461426453501398207;Ihre Rechnung RE-2026-003770;344,88;EUR
NW-2026-08-000330;03.08.2026;03.08.2026;Thießen & Schreiber UG (haftungsbeschränkt);DE45833262786657426845;Ausgleich RE-2026-037631;443,90;EUR
NW-2026-08-000331;03.08.2026;03.08.2026;Großhandel Wilhelmshaven e.K.;DE28364774291387988728;Ausgleich RE-2026-02106;246,14;EUR
NW-2026-08-000332;03.08.2026;03.08.2026;Maren Fuchs;DE14247470774297570863;Umbuchung;4.545,70;EUR
NW-2026-08-000333;03.08.2026;03.08.2026;König Gartenbau GmbH;DE31699726500304391511;RE2026-025172 Danke;169,07;EUR
NW-2026-08-000334;03.08.2026;03.08.2026;Schumacher GmbH;DE66 3114 2976 7448 5485 54;Rg. vom 07.06.2026;15.850,40;EUR
NW-2026-08-000335;03.08.2026;03.08.2026;Jung & Schwarz OHG;DE96754417290370461676;Rg RE-2026-001804;276,44;EUR
NW-2026-08-000336;03.08.2026;04.08.2026;HARTMANN;DE46 5446 4079 2002 2237 74;KD-01071 RE-2026-925;51,80;EUR
NW-2026-08-000337;03.08.2026;03.08.2026;Lüdtke AG;;Monatsrechnung;1.463,94;EUR
NW-2026-08-000338;03.08.2026;03.08.2026;Medizintechnik Lüneburg;DE45632071019659902280;RE-2026-012861 vom 19.05.2026;3.155,49;EUR
NW-2026-08-000339;03.08.2026;03.08.2026;Druck Emden;;Sammelueberweisung;10.308,81;EUR
NW-2026-08-000340;03.08.2026;03.08.2026;Bundesagentur;;Zinsabschluss;-259,64;EUR
NW-2026-08-000341;03.08.2026;03.08.2026;SCHMITZ & JUNG;DE27979426548300986868;Rechnung RE-2026-035208;1.073,26;EUR
NW-2026-08-000342;03.08.2026;03.08.2026;Seidel Sanitär OHG;DE20236049840548973808;Zahlung RE 2026/002805;415,42;EUR
NW-2026-08-000343;03.08.2026;03.08.2026;Graf Medizintechnik;;RE-2026-023018 Danke;6.081,63;EUR
NW-2026-08-000344;03.08.2026;03.08.2026;Sören Groß;DE80217491667204699065;Spende;208,78;EUR
NW-2026-08-000345;03.08.2026;03.08.2026;Fleischerei Rostock;DE83490186024179213788;Rechnungen Juli/August;15.491,33;EUR
NW-2026-08-000346;03.08.2026;04.08.2026;Schulze Metallbau Ges.m.b.H.;DE92 3213 1499 1666 2661 03;KD-03927 RE-2026-038596;4.798,54;EUR
NW-2026-08-000347;03.08.2026;04.08.2026;Roth & Schubert;DE22 5356 2602 4784 6734 43;KD-01875 RE2026-011928;15.434,13;EUR
NW-2026-08-000348;03.08.2026;04.08.2026;Krause & Simon;DE12463379387614836507;Rg RE/2026/031708;278,31;EUR
NW-2026-08-000349;03.08.2026;03.08.2026;Fuchs GmbH;DE39187572839023903698;Rg RE/2026/036825;3.663,13;EUR
NW-2026-08-000350;03.08.2026;03.08.2026;Simon Dachdeckerei;DE89 8638 4284 5373 6750 77;RE-2026-031140 / Skonto geprueft;1.603,99;EUR
NW-2026-08-000351;03.08.2026;03.08.2026;Ole Weber;DE98502107480029413708;Gutschrift;209,20;EUR
NW-2026-08-000352;03.08.2026;03.08.2026;Schmitt Werbetechnik GmbH;DE91 9124 5177 2925 1133 54;KD-03990 RE-2026039396;11.248,44;EUR
NW-2026-08-000353;03.08.2026;03.08.2026;Fa. Fischer & Keller;DE35100616229147547758;RE 2026 022948 vom 22.05.2026;406,29;EUR
NW-2026-08-000354;03.08.2026;04.08.2026;Tiefbau Husum;DE89 9439 3220 3267 9881 19;RE2026-001100;188,35;EUR
NW-2026-08-000355;03.08.2026;03.08.2026;Schuster Werbetechnik;DE30 5773 9206 6805 2850 00;RE-2026-028588 Danke;788,84;EUR
NW-2026-08-000356;03.08.2026;04.08.2026;Albrecht Tiefbau KG;DE81 8989 8784 7481 3654 45;Zahlung RE-2026-38609 Albrecht;489,94;EUR
NW-2026-08-000357;03.08.2026;03.08.2026;BRAUN KÄLTETECHNIK AG;DE93 2405 1993 8821 8246 05;KD-02124 RE/2026/015116;10.395,50;EUR
NW-2026-08-000358;03.08.2026;03.08.2026;Klein Sanitär GmbH;DE52685121744781810986;RE-2026-016882;303,70;EUR
NW-2026-08-000359;03.08.2026;03.08.2026;Krüger Fleischerei OHG;DE17758013034582536078;Vielen Dank;404,55;EUR
NW-2026-08-000360;03.08.2026;03.08.2026;Roth Schifffahrt e.K.;DE81835237925095599705;Zahlung RE-2026-32650 Roth;11.738,26;EUR
NW-2026-08-000361;03.08.2026;04.08.2026;Fa. Jansen Technik;DE31473548326033298539;RE-2026-034002;8.467,00;EUR
NW-2026-08-000362;03.08.2026;03.08.2026;Fa. Ziegler & Schmitt;DE22 8247 7847 9112 3446 71;re-2026-028977 Danke;498,03;EUR
NW-2026-08-000363;03.08.2026;03.08.2026;METALLBAU BREMEN E.K.;DE32 3272 1398 5552 7298 04;Ihre Rechnung RE 2026 030559;2.103,81;EUR
NW-2026-08-000364;03.08.2026;04.08.2026;FISCHER GBR;DE68 8761 3151 6349 1569 33;RE/2026/012998 vom 17.08.2026;11.096,55;EUR
NW-2026-08-000365;03.08.2026;03.08.2026;Karin Peters;DE65128897008693570175;Gutschrift RE-2026-090853;2.254,97;EUR
NW-2026-08-000366;03.08.2026;03.08.2026;Thomas Immobilien GmbH u. Co. KG;DE37 5327 2688 9053 1385 31;KD-01469 RE-2026-060198;239,82;EUR
NW-2026-08-000367;03.08.2026;03.08.2026;Krause Schifffahrt;DE92 5874 5074 3828 8779 82;Zahlung RE-2026-10770 Krause;117,63;EUR
NW-2026-08-000368;03.08.2026;04.08.2026;Tiefbau Bremen GmbH & Co. KG;DE51 6616 2433 6522 3561 14;KD-01083 RE-2026-001091;6.088,33;EUR
NW-2026-08-000369;03.08.2026;03.08.2026;Bundesagentur;;Entgelt Auslandsueberweisung;-350,07;EUR
NW-2026-08-000370;03.08.2026;03.08.2026;Fa. Handel Flensburg;DE97 4730 7832 3358 9334 98;Zahlung laut Kontoauszug;9.555,11;EUR
NW-2026-08-000371;03.08.2026;03.08.2026;Kraus Solartechnik;DE42 1103 7286 0265 7238 96;KD-01898 R-2026-012223;110,88;EUR
NW-2026-08-000372;03.08.2026;03.08.2026;Werbetechnik Husum e.K.;DE77267753424144863262;Ausgleich offene Posten;2.402,36;EUR
NW-2026-08-000373;03.08.2026;03.08.2026;Winter Sanitär GmbH;DE58603634671280632650;Zahlung RE-2026-002284 Winter;135,53;EUR
NW-2026-08-000374;03.08.2026;03.08.2026;Arnold Medizintechnik AG;DE47668038765622990434;Abschlag;97,20;EUR
NW-2026-08-000375;03.08.2026;04.08.2026;Haas Fahrzeugtechnik OHG;DE59394563463838263358;Rechnung RE/2026/030491;6.122,54;EUR
NW-2026-08-000376;03.08.2026;03.08.2026;Möhring & Becker AG;DE71 4673 1206 7566 0139 24;RE-2026-065175;1.113,49;EUR
NW-2026-08-000377;03.08.2026;04.08.2026;Albrecht & Kaiser;DE24 7562 3784 1680 0737 10;KD-01428 RE-2026-005708;24.281,48;EUR
NW-2026-08-000378;03.08.2026;03.08.2026;Fa. Hansen Technik;DE51808204431871240777;Monatsrechnung;116,45;EUR
NW-2026-08-000379;03.08.2026;04.08.2026;Kuhn Verlag AG;DE92487720835720627353;Zahlung RE-2026-000690;1.455,18;EUR
NW-2026-08-000380;03.08.2026;03.08.2026;Thomas Ges.m.b.H.;DE32 4361 3620 5197 9492 67;re-2026-014366 Danke;5.687,64;EUR
